ArrivalTime;ItemType;ExternalDueDate
1589100;10;1598400
1589107;23;1594560
1589110;10;1595520
1589112;12;1598400
1589117;10;1593600
1589130;2;1591680
1589140;1;1592640
1589157;1;1596480
1589158;5;1592640
1589178;2;1592640
1589192;19;1595520
1589205;18;1597440
1589205;2;1597440
1589216;2;1597440
1589219;1;1593600
1589235;14;1592640
1589235;4;1594560
1589245;19;1598400
1589273;2;1598400
1589312;23;1592640
1589314;1;1592640
1589319;1;1598400
1589350;9;1591680
1589364;19;1591680
1589387;4;1600320
1589389;1;1593600
1589396;1;1592640
1589401;1;1596480
1589417;19;1594560
1589427;9;1593600
1589435;11;1592640
1589435;1;1600320
1589456;1;1593600
1589478;8;1597440
1589504;2;1594560
1589511;10;1595520
1589526;1;1592640
1589535;2;1597440
1589544;5;1592640
1589562;9;1591680
1589567;19;1597440
1589570;19;1595520
1589580;1;1599360
1589586;6;1594560
1589587;1;1599360
1589592;2;1594560
1589596;2;1598400
1589609;1;1593600
1589615;23;1597440
1589630;1;1598400
1589647;23;1595520
1589656;16;1596480
1589662;15;1593600
1589671;10;1591680
1589685;3;1595520
1589705;8;1594560
1589710;5;1596480
1589711;19;1595520
1589712;1;1592640
1589717;23;1600320
1589718;1;1593600
1589734;18;1595520
1589763;23;1594560
1589768;1;1593600
1589798;5;1592640
1589801;10;1596480
1589807;23;1598400
1589812;8;1597440
1589819;5;1596480
1589825;23;1597440
1589867;22;1598400
1589889;10;1595520
1589890;5;1592640
1589898;10;1596480
1589917;12;1595520
1589935;15;1595520
1589967;10;1598400
1589971;12;1600320
1589974;19;1599360
1589983;6;1599360
1589989;19;1594560
1590042;8;1594560
1590044;1;1593600
1590049;1;1595520
1590086;10;1600320
1590088;2;1597440
1590103;2;1592640
1590127;22;1595520
1590157;1;1592640
1590168;4;1593600
1590170;14;1592640
1590175;2;1598400
1590211;6;1595520
1590228;6;1593600
1590241;1;1593600
1590253;1;1598400
1590261;14;1592640
1590277;1;1596480
1590281;1;1592640
1590296;23;1593600
1590318;10;1593600
1590320;19;1597440
1590324;10;1592640
1590324;5;1595520
1590328;18;1595520
1590356;1;1596480
1590392;6;1593600
1590395;1;1598400
1590399;1;1592640
1590409;10;1594560
1590413;9;1592640
1590418;4;1596480
1590424;6;1594560
1590444;2;1592640
1590473;2;1600320
1590475;4;1600320
1590482;19;1594560
1590496;1;1592640
1590499;15;1594560
1590504;12;1597440
1590505;23;1597440
1590515;23;1597440
1590515;1;1593600
1590521;5;1595520
1590541;14;1595520
1590559;2;1598400
1590577;8;1593600
1590588;2;1594560
1590602;22;1595520
1590605;2;1597440
1590616;1;1593600
1590617;5;1593600
1590641;2;1601280
1590673;6;1592640
1590681;19;1596480
1590703;12;1594560
1590714;15;1595520
1590725;6;1599360
1590727;18;1597440
1590745;10;1595520
1590756;1;1596480
1590758;2;1597440
1590759;19;1599360
1590773;1;1596480
1590807;2;1602240
1590819;1;1597440
1590827;2;1598400
1590841;5;1593600
1590847;4;1596480
1590863;23;1593600
1590863;18;1595520
1590865;1;1598400
1590887;1;1598400
1590888;1;1599360
1590918;10;1594560
1590919;8;1596480
1590938;19;1599360
1590939;6;1597440
1590954;23;1599360
1590968;23;1594560
1590991;6;1594560
1590995;1;1596480
1591012;2;1594560
1591039;15;1594560
1591044;23;1594560
1591058;4;1596480
1591061;1;1598400
1591071;23;1597440
1591094;12;1598400
1591121;6;1594560
1591141;1;1598400
1591143;20;1593600
1591143;5;1594560
1591151;3;1596480
1591156;6;1597440
1591194;4;1593600
1591207;18;1601280
1591208;6;1599360
1591210;20;1602240
1591213;1;1599360
1591214;6;1597440
1591226;6;1595520
1591239;2;1594560
1591246;23;1599360
1591247;8;1594560
1591252;18;1597440
1591259;19;1599360
1591266;6;1595520
1591272;23;1593600
1591289;19;1595520
1591293;17;1594560
1591296;19;1596480
1591301;1;1593600
1591321;23;1597440
1591338;11;1594560
1591362;1;1593600
1591370;1;1596480
1591395;1;1598400
1591397;1;1593600
1591404;4;1595520
1591415;10;1598400
1591423;2;1597440
1591426;2;1601280
1591427;5;1596480
1591447;1;1599360
1591448;1;1593600
1591457;14;1595520
1591474;19;1597440
1591499;1;1598400
1591510;23;1599360
1591511;23;1597440
1591518;10;1595520
1591521;2;1597440
1591544;20;1593600
1591571;1;1593600
1591620;8;1593600
1591625;22;1602240
1591635;1;1596480
1591641;5;1593600
1591644;19;1595520
1591656;2;1599360
1591745;5;1594560
1591765;1;1599360
1591771;6;1599360
1591775;2;1594560
1591782;2;1599360
1591799;23;1598400
1591804;18;1594560
1591808;1;1596480
1591817;1;1599360
1591820;2;1600320
1591850;9;1595520
1591855;6;1599360
1591860;1;1595520
1591866;4;1596480
1591882;6;1600320
1591888;23;1597440
1591898;8;1601280
1591899;6;1596480
1591899;1;1596480
1591915;10;1598400
1591953;1;1596480
1591980;19;1594560
1591984;10;1595520
1591984;1;1596480
1591991;2;1599360
1592002;2;1594560
1592010;1;1600320
1592013;6;1597440
1592034;18;1597440
1592037;19;1599360
1592037;1;1598400
1592047;4;1594560
1592050;6;1594560
1592056;12;1598400
1592069;18;1602240
1592075;2;1600320
1592083;12;1598400
1592090;2;1598400
1592091;14;1599360
1592101;1;1597440
1592122;10;1596480
1592141;19;1597440
1592146;10;1598400
1592161;10;1594560
1592182;2;1597440
1592204;19;1596480
1592217;4;1596480
1592217;1;1596480
1592221;4;1594560
1592222;19;1594560
1592234;12;1598400
1592242;15;1600320
1592249;1;1595520
1592262;15;1594560
1592275;14;1604160
1592276;4;1595520
1592280;14;1598400
1592300;14;1595520
1592312;19;1594560
1592341;10;1601280
1592350;13;1595520
1592354;3;1596480
1592359;1;1599360
1592373;19;1597440
1592391;1;1595520
1592397;1;1600320
1592397;1;1595520
1592398;2;1597440
1592434;12;1595520
1592443;9;1595520
1592454;19;1597440
1592457;18;1597440
1592460;9;1595520
1592463;19;1597440
1592475;23;1600320
1592477;2;1599360
1592482;23;1596480
1592482;1;1598400
1592487;1;1598400
1592509;2;1594560
1592556;15;1594560
1592564;23;1594560
1592571;2;1598400
1592575;2;1598400
1592583;22;1595520
1592586;19;1595520
1592601;2;1594560
1592627;22;1601280
1592627;6;1599360
1592635;4;1596480
1592664;2;1598400
1592678;6;1599360
1592679;1;1600320
1592681;2;1601280
1592684;1;1605120
1592686;2;1603200
1592689;1;1599360
1592692;1;1599360
1592693;19;1595520
1592697;18;1597440
1592722;1;1598400
1592732;10;1596480
1592736;1;1597440
1592753;4;1603200
1592767;4;1596480
1592780;14;1598400
1592780;8;1604160
1592802;22;1602240
1592830;12;1597440
1592833;1;1596480
1592850;9;1598400
1592860;1;1598400
1592865;10;1598400
1592873;1;1600320
1592874;6;1598400
1592882;14;1595520
1592883;23;1597440
1592888;1;1597440
1592897;23;1599360
1592899;1;1596480
1592904;12;1595520
1592949;2;1597440
1592955;2;1601280
1592959;6;1596480
1592985;15;1596480
1592990;19;1597440
1593026;10;1596480
1593039;9;1601280
1593049;6;1600320
1593059;5;1600320
1593073;1;1598400
1593079;11;1602240
1593097;19;1598400
1593103;1;1600320
1593104;12;1598400
1593105;2;1598400
1593110;10;1595520
1593115;2;1602240
1593155;16;1601280
1593166;10;1595520
1593167;4;1595520
1593174;1;1598400
1593185;19;1595520
1593190;14;1598400
1593202;1;1600320
1593209;15;1596480
1593215;6;1599360
1593224;8;1599360
1593230;1;1604160
1593258;23;1597440
1593270;4;1596480
1593274;10;1598400
1593277;23;1596480
1593288;2;1601280
1593288;1;1600320
1593308;4;1595520
1593337;1;1595520
1593340;23;1596480
1593367;22;1598400
1593380;5;1596480
1593382;1;1599360
1593410;6;1599360
1593417;1;1596480
1593422;2;1601280
1593447;2;1602240
1593449;9;1599360
1593449;5;1600320
1593454;10;1597440
1593454;4;1596480
1593455;1;1597440
1593459;1;1598400
1593463;2;1597440
1593465;14;1595520
1593480;6;1597440
1593488;1;1600320
1593507;2;1598400
1593514;1;1599360
1593523;11;1601280
1593536;1;1600320
1593539;6;1597440
1593541;18;1602240
1593541;8;1596480
1593559;19;1598400
1593568;5;1596480
1593572;1;1598400
1593574;6;1596480
1593605;2;1597440
1593633;19;1596480
1593637;23;1599360
1593654;19;1596480
1593654;9;1600320
1593658;6;1598400
1593671;1;1598400
1593679;1;1600320
1593685;6;1598400
1593685;2;1602240
1593687;12;1598400
1593690;1;1598400
1593699;11;1597440
1593704;23;1598400
1593715;1;1600320
1593728;15;1596480
1593732;2;1601280
1593733;8;1596480
1593736;5;1601280
1593741;1;1597440
1593744;4;1599360
1593753;2;1601280
1593760;6;1600320
1593763;1;1604160
1593782;1;1598400
1593787;12;1597440
1593800;2;1601280
1593802;18;1600320
1593805;6;1599360
1593814;8;1602240
1593818;7;1601280
1593826;1;1597440
1593836;1;1598400
1593858;2;1599360
1593869;23;1599360
1593882;8;1601280
1593923;23;1597440
1593924;1;1597440
1593930;19;1597440
1593935;2;1603200
1593944;2;1601280
1593952;19;1599360
1593959;2;1599360
1593963;2;1599360
1593974;2;1598400
1593976;19;1599360
1593980;1;1600320
1593991;3;1596480
1594018;1;1597440
1594020;1;1600320
1594029;1;1598400
1594033;12;1598400
1594046;2;1600320
1594055;13;1601280
1594064;6;1600320
1594070;23;1600320
1594085;1;1600320
1594100;2;1598400
1594109;18;1601280
1594109;11;1602240
1594109;2;1598400
1594147;9;1602240
1594150;4;1596480
1594163;2;1601280
1594165;6;1598400
1594170;1;1605120
1594174;1;1604160
1594175;6;1597440
1594191;1;1599360
1594195;23;1597440
1594197;5;1602240
1594203;2;1601280
1594215;4;1597440
1594217;1;1600320
1594233;6;1602240
1594242;2;1599360
1594243;6;1603200
1594243;2;1600320
1594254;3;1600320
1594277;19;1599360
1594282;9;1598400
1594304;18;1599360
1594312;9;1600320
1594322;8;1597440
1594331;6;1600320
1594343;1;1600320
1594346;18;1600320
1594353;10;1601280
1594362;1;1599360
1594367;1;1599360
1594372;23;1597440
1594393;1;1598400
1594407;18;1599360
1594428;19;1599360
1594429;2;1599360
1594441;11;1600320
1594455;6;1597440
1594465;12;1598400
1594468;1;1600320
1594493;2;1603200
1594494;14;1598400
1594497;4;1596480
1594507;1;1597440
1594528;1;1596480
1594534;6;1601280
1594538;6;1598400
1594556;2;1599360
1594592;2;1602240
1594599;22;1604160
1594600;6;1597440
1594605;2;1598400
1594608;8;1602240
1594612;2;1602240
1594614;1;1599360
1594638;5;1601280
1594642;1;1598400
1594643;1;1598400
1594671;2;1598400
1594683;2;1598400
1594696;5;1600320
1594700;2;1598400
1594704;1;1599360
1594706;5;1602240
1594719;2;1602240
1594777;1;1599360
1594782;19;1598400
1594785;1;1597440
1594796;5;1602240
1594814;23;1597440
1594827;19;1598400
1594833;2;1599360
1594841;1;1597440
1594850;13;1604160
1594859;1;1600320
1594860;8;1598400
1594872;14;1604160
1594903;2;1601280
1594904;12;1598400
1594909;2;1600320
1594914;1;1598400
1594926;1;1600320
1594928;5;1602240
1594931;19;1598400
1594936;2;1599360
1594945;1;1598400
1594961;19;1603200
1594974;18;1598400
1595004;2;1597440
1595032;6;1598400
1595100;19;1599360
1595107;18;1598400
1595111;2;1598400
1595120;2;1606080
1595123;10;1606080
1595141;6;1598400
1595149;1;1604160
1595152;1;1600320
1595160;23;1597440
1595198;2;1597440
1595199;9;1598400
1595201;9;1598400
1595202;23;1597440
1595207;18;1599360
1595215;1;1599360
1595217;14;1599360
1595232;2;1600320
1595240;9;1599360
1595247;2;1599360
1595254;1;1598400
1595260;10;1601280
1595284;18;1601280
1595294;2;1601280
1595297;4;1597440
1595368;2;1601280
1595375;11;1601280
1595383;1;1599360
1595388;2;1602240
1595394;8;1599360
1595417;1;1599360
1595433;23;1601280
1595441;6;1607040
1595447;2;1602240
1595448;6;1602240
1595457;1;1598400
1595463;6;1599360
1595469;2;1603200
1595470;19;1600320
1595491;9;1600320
1595495;4;1603200
1595496;6;1601280
1595497;19;1599360
1595499;2;1599360
1595526;1;1600320
1595539;1;1604160
1595549;2;1602240
1595555;1;1598400
1595610;6;1601280
1595622;1;1598400
1595628;1;1599360
1595629;1;1600320
1595633;9;1599360
1595642;4;1600320
1595644;6;1599360
1595646;19;1607040
1595666;15;1601280
1595672;12;1598400
1595684;1;1598400
1595711;5;1606080
1595732;2;1598400
1595740;10;1598400
1595740;5;1602240
1595742;23;1598400
1595745;6;1605120
1595752;19;1599360
1595760;2;1599360
1595765;7;1601280
1595769;22;1602240
1595771;19;1604160
1595783;14;1599360
1595791;8;1604160
1595793;2;1601280
1595803;3;1605120
1595803;1;1599360
1595807;10;1601280
1595821;2;1601280
1595821;2;1599360
1595824;18;1605120
1595843;4;1603200
1595845;1;1601280
1595852;4;1606080
1595867;2;1601280
1595900;4;1599360
1595905;23;1600320
1595909;9;1598400
1595930;24;1604160
1595935;2;1598400
1595940;10;1598400
1595952;11;1606080
1595954;5;1601280
1595958;18;1600320
1595959;9;1601280
1595959;2;1601280
1595960;2;1606080
1595966;18;1599360
1595971;2;1599360
1595974;19;1605120
1596013;1;1601280
1596021;1;1598400
1596028;14;1598400
1596049;1;1600320
1596050;22;1598400
1596069;2;1599360
1596101;8;1602240
1596104;13;1601280
1596105;7;1601280
1596145;1;1608000
1596154;2;1603200
1596159;2;1602240
1596173;1;1600320
1596178;2;1599360
1596179;2;1606080
1596197;10;1606080
1596207;2;1599360
1596211;12;1600320
1596216;2;1602240
1596236;2;1598400
1596239;11;1602240
1596259;10;1601280
1596276;10;1601280
1596281;1;1598400
1596284;2;1599360
1596289;8;1603200
1596303;19;1601280
1596307;2;1603200
1596322;18;1602240
1596327;7;1599360
1596361;18;1600320
1596368;2;1600320
1596383;1;1604160
1596388;10;1600320
1596402;1;1600320
1596410;4;1599360
1596421;4;1603200
1596425;1;1598400
1596434;1;1598400
1596450;2;1602240
1596477;2;1603200
1596477;1;1598400
1596483;4;1603200
1596485;14;1604160
1596489;2;1606080
1596500;2;1602240
1596502;6;1600320
1596512;2;1599360
1596519;2;1602240
1596524;2;1602240
1596530;1;1599360
1596533;2;1603200
1596538;5;1604160
1596557;23;1601280
1596573;18;1602240
1596614;22;1603200
1596614;19;1601280
1596616;4;1600320
1596627;1;1599360
1596634;2;1600320
1596642;1;1600320
1596655;9;1602240
1596692;6;1601280
1596696;1;1600320
1596702;2;1601280
1596707;1;1605120
1596717;1;1599360
1596719;19;1599360
1596733;1;1605120
1596740;1;1604160
1596750;19;1600320
1596751;2;1603200
1596756;1;1599360
1596759;10;1602240
1596768;2;1607040
1596776;8;1599360
1596780;9;1605120
1596793;6;1601280
1596798;2;1606080
1596801;2;1601280
1596804;2;1599360
1596807;2;1603200
1596874;22;1602240
1596874;2;1600320
1596877;22;1602240
1596877;9;1602240
1596882;1;1608000
1596896;2;1600320
1596897;1;1600320
1596908;10;1602240
1596911;15;1600320
1596948;2;1603200
1596959;9;1600320
1596960;2;1601280
1596988;23;1601280
1597027;8;1603200
1597070;5;1603200
1597076;1;1600320
1597080;1;1604160
1597082;4;1604160
1597086;1;1606080
1597089;14;1601280
1597095;4;1600320
1597098;2;1601280
1597112;14;1605120
1597112;9;1602240
1597115;1;1599360
1597119;19;1599360
1597122;2;1602240
1597130;5;1602240
1597138;23;1599360
1597146;2;1599360
1597152;23;1599360
1597154;18;1602240
1597166;1;1600320
1597169;8;1608960
1597175;18;1601280
1597179;18;1600320
1597204;9;1599360
1597225;1;1603200
1597230;1;1600320
1597234;19;1604160
1597241;6;1600320
1597246;5;1602240
1597246;2;1599360
1597246;2;1606080
1597279;19;1601280
1597309;22;1601280
1597325;6;1605120
1597327;14;1600320
1597329;2;1601280
1597345;2;1605120
1597357;2;1600320
1597371;2;1599360
1597377;1;1600320
1597389;19;1607040
1597392;2;1602240
1597417;2;1608000
1597423;8;1604160
1597424;18;1600320
1597427;2;1602240
1597428;22;1601280
1597442;18;1601280
1597468;2;1603200
1597477;19;1603200
1597478;1;1600320
1597489;5;1607040
1597501;5;1602240
1597503;1;1603200
1597514;23;1600320
1597518;2;1601280
1597524;10;1608000
1597533;10;1605120
1597541;16;1604160
1597555;6;1600320
1597564;2;1601280
1597576;23;1601280
1597581;1;1600320
1597586;18;1601280
1597595;1;1605120
1597604;19;1603200
1597611;19;1608000
1597611;5;1601280
1597612;16;1603200
1597614;2;1601280
1597617;19;1604160
1597637;18;1601280
1597638;2;1603200
1597639;6;1600320
1597647;2;1608000
1597651;1;1606080
1597652;22;1601280
1597656;9;1602240
1597669;2;1602240
1597702;1;1600320
1597717;2;1605120
1597720;1;1604160
1597723;2;1605120
1597731;2;1602240
1597735;2;1602240
1597745;4;1601280
1597747;14;1604160
1597777;6;1601280
1597786;2;1603200
1597818;2;1600320
1597827;22;1602240
1597827;1;1605120
1597841;22;1601280
1597850;19;1604160
1597855;2;1606080
1597874;18;1601280
1597888;10;1606080
1597888;1;1606080
1597890;6;1602240
1597932;5;1600320
1597948;11;1602240
1597960;15;1600320
1597965;19;1601280
1597981;2;1602240
1597993;18;1605120
1598011;1;1604160
1598017;24;1600320
1598019;4;1608000
1598035;2;1601280
1598039;14;1605120
1598044;19;1608960
1598048;6;1602240
1598053;6;1608000
1598059;1;1600320
1598062;19;1600320
1598077;8;1602240
1598093;24;1607040
1598095;6;1605120
1598097;1;1605120
1598105;2;1601280
1598118;4;1606080
1598124;1;1604160
1598128;5;1601280
1598153;18;1601280
1598156;10;1605120
1598158;2;1601280
1598225;2;1602240
1598233;14;1603200
1598244;18;1602240
1598245;22;1602240
1598256;19;1600320
1598261;5;1602240
1598263;6;1605120
1598265;6;1602240
1598268;1;1600320
1598273;1;1604160
1598278;16;1600320
1598279;16;1601280
1598283;22;1602240
1598284;2;1603200
1598294;10;1600320
1598296;2;1602240
1598298;2;1601280
1598347;2;1600320
1598389;2;1600320
1598391;6;1605120
1598396;1;1604160
1598399;1;1605120
1598409;1;1605120
1598417;3;1603200
1598443;18;1604160
1598456;8;1603200
1598457;14;1609920
1598469;22;1603200
1598471;9;1606080
1598480;23;1605120
1598486;23;1608000
1598487;18;1603200
1598513;6;1602240
1598518;2;1603200
1598523;4;1606080
1598533;14;1605120
1598548;6;1604160
1598558;23;1606080
1598561;9;1604160
1598580;2;1602240
1598595;6;1603200
1598631;9;1602240
1598649;12;1603200
1598655;10;1606080
1598678;12;1606080
1598678;1;1604160
1598686;2;1605120
1598705;10;1606080
1598716;2;1606080
1598717;11;1603200
1598724;9;1603200
1598742;19;1606080
1598762;23;1607040
1598762;4;1604160
1598771;2;1602240
1598776;1;1604160
1598800;20;1607040
